bin_mid,norm_density,group_ordered
96,0.00318125,fish-only
192,0.0008625,fish-only
384,0.000306640625,fish-only
768,5.078125e-05,fish-only
1536,1.09375e-05,fish-only
3072,1.025390625e-06,fish-only
6144,4.8828125e-08,fish-only
24576,6.103515625e-09,fish-only
49152,3.0517578125e-09,fish-only
48,0.00831696428571429,fish-only
96,0.00634598214285714,fish-only
192,0.0028828125,fish-only
384,0.000432477678571429,fish-only
768,8.37053571428571e-05,fish-only
1536,3.04129464285714e-05,fish-only
3072,8.7890625e-06,fish-only
6144,1.04631696428571e-07,fish-only
48,0.00359821428571429,fish-only
96,0.00679464285714286,fish-only
192,0.00246316964285714,fish-only
384,0.000821428571428571,fish-only
768,0.000280412946428572,fish-only
1536,0.000167271205357143,fish-only
3072,1.54157366071429e-05,fish-only
6144,1.49972098214286e-06,fish-only
12288,3.48772321428571e-08,fish-only
24576,1.74386160714286e-08,fish-only
98304,2.17982700892857e-09,fish-only
48,0.00140625,fish-only
96,0.00208928571428571,fish-only
192,0.000728794642857143,fish-only
384,0.000189732142857143,fish-only
768,5.44084821428571e-05,fish-only
1536,1.53459821428571e-05,fish-only
3072,3.55747767857143e-06,fish-only
6144,1.04631696428571e-06,fish-only
48,0.002625,fish-only
96,0.00418990384615385,fish-only
192,0.000668269230769231,fish-only
384,0.0002734375,fish-only
768,6.03966346153846e-05,fish-only
1536,4.74759615384615e-05,fish-only
3072,2.9296875e-06,fish-only
6144,1.42728365384615e-06,fish-only
12288,1.87800480769231e-08,fish-only
48,0.00416666666666667,fish-only
96,0.00315833333333333,fish-only
192,0.00110208333333333,fish-only
384,0.000181770833333333,fish-only
768,3.64583333333333e-05,fish-only
1536,3.0078125e-05,fish-only
3072,1.39973958333333e-05,fish-only
6144,1.10677083333333e-06,fish-only
12288,1.62760416666667e-08,fish-only
48,0.00438125,fish-only
96,0.00388125,fish-only
192,0.0012078125,fish-only
384,0.000171875,fish-only
768,3.8671875e-05,fish-only
1536,1.62109375e-05,fish-only
3072,1.5625e-06,fish-only
48,0.0018671875,fish-only
96,0.00286328125,fish-only
192,0.00072265625,fish-only
384,9.375e-05,fish-only
768,4.1015625e-05,fish-only
1536,5.126953125e-06,fish-only
3072,1.220703125e-07,fish-only
48,0.00570625,fish-only
96,0.0037625,fish-only
192,0.0012984375,fish-only
384,0.000193359375,fish-only
768,3.9453125e-05,fish-only
1536,3.3203125e-06,fish-only
3072,6.8359375e-07,fish-only
6144,2.44140625e-08,fish-only
48,0.003125,fish-only
96,0.00239453125,fish-only
192,0.000908203125,fish-only
384,0.00011328125,fish-only
768,9.2041015625e-05,fish-only
1536,2.2216796875e-05,fish-only
3072,8.7890625e-06,fish-only
6144,2.74658203125e-07,fish-only
12288,7.62939453125e-08,fish-only
48,0.0040234375,fish-only
96,0.002974609375,fish-only
192,0.00109375,fish-only
384,0.00016162109375,fish-only
768,8.4228515625e-05,fish-only
1536,0.000103271484375,fish-only
3072,4.2724609375e-07,fish-only
6144,2.13623046875e-07,fish-only
24576,6.866455078125e-08,fish-only
49152,2.6702880859375e-08,fish-only
98304,5.7220458984375e-09,fish-only
48,0.00403676470588235,fish-only
96,0.00409375,fish-only
192,0.00151378676470588,fish-only
384,0.000160845588235294,fish-only
768,6.47977941176471e-05,fish-only
1536,7.23805147058824e-06,fish-only
3072,1.09145220588235e-06,fish-only
6144,2.58501838235294e-07,fish-only
12288,4.30836397058824e-08,fish-only
24576,3.59030330882353e-08,fish-only
49152,3.59030330882353e-09,fish-only
98304,1.79515165441177e-09,fish-only
48,0.00444230769230769,fish-only
96,0.00419471153846154,fish-only
192,0.00176802884615385,fish-only
384,0.000346153846153846,fish-only
768,0.000127103365384615,fish-only
1536,7.55709134615385e-05,fish-only
3072,1.68269230769231e-05,fish-only
6144,6.00961538461539e-07,fish-only
12288,1.87800480769231e-08,fish-only
49152,4.69501201923077e-09,fish-only
98304,2.34750600961538e-09,fish-only
48,0.0057734375,fish-only
96,0.00792578125,fish-only
192,0.00075390625,fish-only
384,0.0002041015625,fish-only
768,7.177734375e-05,fish-only
1536,5.2490234375e-05,fish-only
3072,1.6357421875e-05,fish-only
6144,1.220703125e-07,fish-only
196608,3.814697265625e-09,fish-only
48,0.00366071428571429,fish-only
96,0.00341071428571429,fish-only
192,0.00129241071428571,fish-only
384,0.0020625,fish-only
768,0.00178738839285714,fish-only
1536,0.000315569196428571,fish-only
3072,7.00334821428571e-05,fish-only
6144,1.88337053571429e-06,fish-only
12288,2.79017857142857e-07,fish-only
24576,6.97544642857143e-08,fish-only
49152,3.48772321428571e-08,fish-only
48,0.00249107142857143,fish-only
96,0.000866071428571429,fish-only
192,0.000263392857142857,fish-only
384,4.01785714285714e-05,fish-only
768,2.28794642857143e-05,fish-only
1536,2.23214285714286e-06,fish-only
3072,4.18526785714286e-07,fish-only
48,0.0017,fish-only
96,0.00070625,fish-only
192,0.000525,fish-only
384,3.59375e-05,fish-only
768,1.5625e-05,fish-only
1536,1.171875e-05,fish-only
3072,7.8125e-07,fish-only
48,0.0026640625,fish-only
96,0.004578125,fish-only
192,0.000927734375,fish-only
384,0.0001044921875,fish-only
768,2.978515625e-05,fish-only
1536,3.759765625e-05,fish-only
3072,8.544921875e-07,fish-only
6144,2.44140625e-07,fish-only
12288,2.44140625e-07,fish-only
24576,1.373291015625e-07,fish-only
49152,2.288818359375e-08,fish-only
98304,3.814697265625e-09,fish-only
48,0.00175480769230769,fish-only
96,0.00161538461538462,fish-only
192,0.000823317307692308,fish-only
384,0.0001484375,fish-only
768,5.19831730769231e-05,fish-only
1536,2.40384615384615e-05,fish-only
3072,4.50721153846154e-07,fish-only
6144,1.12680288461538e-07,fish-only
12288,3.75600961538462e-08,fish-only
48,0.0033875,fish-only
96,0.00800416666666667,fish-only
192,0.00226354166666667,fish-only
384,0.000208333333333333,fish-only
768,5.33854166666667e-05,fish-only
1536,9.765625e-06,fish-only
3072,7.16145833333333e-07,fish-only
6144,9.765625e-08,fish-only
12288,1.62760416666667e-08,fish-only
24576,2.44140625e-08,fish-only
98304,2.03450520833333e-09,fish-only
48,0.00699632352941176,fish-only
96,0.00536213235294118,fish-only
192,0.002046875,fish-only
384,0.000220128676470588,fish-only
768,9.375e-05,fish-only
1536,4.58409926470588e-05,fish-only
3072,7.58272058823529e-06,fish-only
6144,1.14889705882353e-07,fish-only
12288,8.61672794117647e-08,fish-only
24576,6.46254595588235e-08,fish-only
49152,3.59030330882353e-09,fish-only
48,0.00303125,fish-only
96,0.0037734375,fish-only
192,0.00175390625,fish-only
384,0.00028857421875,fish-only
768,0.00012109375,fish-only
1536,3.41796875e-05,fish-only
3072,7.32421875e-06,fish-only
6144,6.40869140625e-07,fish-only
12288,9.1552734375e-08,fish-only
24576,1.52587890625e-08,fish-only
49152,1.52587890625e-08,fish-only
48,0.0041375,fish-only
96,0.003484375,fish-only
192,0.0012328125,fish-only
384,0.00023125,fish-only
768,0.000134375,fish-only
1536,0.00029296875,fish-only
3072,1.66015625e-06,fish-only
6144,9.765625e-08,fish-only
48,0.00589583333333333,fish-only
96,0.0178645833333333,fish-only
192,0.00718229166666667,fish-only
384,0.00065625,fish-only
768,0.000446614583333333,fish-only
1536,0.000198567708333333,fish-only
3072,6.67317708333333e-05,fish-only
6144,3.25520833333333e-07,fish-only
48,0.01246875,fish-only
96,0.003234375,fish-only
192,0.0001953125,fish-only
384,8.59375e-05,fish-only
768,6.4453125e-05,fish-only
1536,0.000359375,fish-only
3072,1.953125e-06,fish-only
49152,3.0517578125e-08,fish-only
48,0.0026875,fish-only
96,0.00309375,fish-only
192,0.000703125,fish-only
384,0.0001171875,fish-only
768,3.90625e-05,fish-only
6144,4.8828125e-07,fish-only
48,0.0008125,fish-only
96,0.001171875,fish-only
192,0.0002890625,fish-only
384,6.640625e-05,fish-only
768,2.34375e-05,fish-only
1536,1.953125e-05,fish-only
3072,4.8828125e-07,fish-only
48,0.00322058823529412,fish-only
96,0.00313051470588235,fish-only
192,0.00126930147058824,fish-only
384,0.000227481617647059,fish-only
768,0.000151654411764706,fish-only
1536,2.27481617647059e-05,fish-only
3072,5.57215073529412e-06,fish-only
6144,4.30836397058824e-07,fish-only
12288,4.30836397058824e-08,fish-only
24576,4.30836397058824e-08,fish-only
49152,7.18060661764706e-09,fish-only
98304,3.59030330882353e-09,fish-only
196608,1.79515165441177e-09,fish-only
48,0.00318359375,fish-only
96,0.004166015625,fish-only
192,0.0011171875,fish-only
384,0.00014306640625,fish-only
768,4.39453125e-05,fish-only
1536,5.9326171875e-05,fish-only
3072,1.190185546875e-05,fish-only
6144,5.79833984375e-07,fish-only
12288,7.62939453125e-08,fish-only
24576,4.57763671875e-08,fish-only
49152,7.62939453125e-09,fish-only
98304,5.7220458984375e-09,fish-only
48,0.00455882352941176,fish-only
96,0.00288419117647059,fish-only
192,0.000970588235294118,fish-only
384,0.000108455882352941,fish-only
768,5.30790441176471e-05,fish-only
1536,5.83639705882353e-05,fish-only
3072,1.28676470588235e-05,fish-only
6144,1.72334558823529e-06,fish-only
12288,2.01056985294118e-07,fish-only
24576,2.15418198529412e-08,fish-only
98304,1.79515165441177e-09,fish-only
196608,8.97575827205882e-10,fish-only
48,0.00366576086956522,fish-only
96,0.00412228260869565,fish-only
192,0.00147961956521739,fish-only
384,0.000495584239130435,fish-only
768,3.48165760869565e-05,fish-only
1536,1.02751358695652e-05,fish-only
3072,5.09510869565218e-07,fish-only
6144,1.06148097826087e-07,fish-only
12288,1.06148097826087e-08,fish-only
24576,5.30740489130435e-09,fish-only
48,0.004375,fish-only
96,0.002375,fish-only
192,0.002046875,fish-only
384,0.000375,fish-only
768,5.859375e-05,fish-only
1536,1.5625e-05,fish-only
6144,4.8828125e-07,fish-only
48,0.0044375,fish-only
96,0.01084375,fish-only
192,0.007953125,fish-only
384,0.0001796875,fish-only
768,5.078125e-05,fish-only
1536,9.765625e-06,fish-only
3072,1.953125e-06,fish-only
6144,9.765625e-07,fish-only
48,0.011875,fish-only
96,0.01140625,fish-only
192,0.005265625,fish-only
384,0.002078125,fish-only
768,0.000203125,fish-only
1536,5.2734375e-05,fish-only
3072,4.8828125e-06,fish-only
6144,4.8828125e-07,fish-only
48,0.003,fish-only
96,0.00209375,fish-only
192,0.0065625,fish-only
384,0.000734375,fish-only
768,0.0001015625,fish-only
1536,2.34375e-05,fish-only
3072,1.953125e-06,fish-only
48,0.001375,fish-only
96,0.00159375,fish-only
192,0.0009375,fish-only
384,0.000109375,fish-only
768,1.171875e-05,fish-only
1536,1.5625e-05,fish-only
3072,5.859375e-06,fish-only
6144,1.46484375e-06,fish-only
48,0.002375,fish-only
96,0.002,fish-only
192,0.002125,fish-only
384,0.00034375,fish-only
768,8.59375e-05,fish-only
1536,1.953125e-05,fish-only
3072,2.9296875e-06,fish-only
6144,2.44140625e-06,fish-only
24576,1.220703125e-07,fish-only
48,0.0020625,fish-only
96,0.001,fish-only
192,0.011953125,fish-only
384,0.0001796875,fish-only
768,4.296875e-05,fish-only
1536,5.2734375e-05,fish-only
3072,8.7890625e-06,fish-only
6144,3.41796875e-06,fish-only
12288,2.44140625e-07,fish-only
48,0.00625,fish-only
96,0.00303125,fish-only
192,0.001359375,fish-only
384,0.000375,fish-only
768,8.203125e-05,fish-only
1536,7.8125e-06,fish-only
48,0.00525,fish-only
96,0.016125,fish-only
192,0.004734375,fish-only
384,0.00015625,fish-only
768,7.8125e-06,fish-only
1536,5.859375e-06,fish-only
12288,2.44140625e-07,fish-only
48,0.0038125,fish-only
96,0.00453125,fish-only
192,0.000921875,fish-only
384,0.000125,fish-only
768,2.734375e-05,fish-only
1536,7.8125e-06,fish-only
6144,4.8828125e-07,fish-only
48,0.002875,fish-only
96,0.00109375,fish-only
192,0.000671875,fish-only
384,0.0003828125,fish-only
768,7.8125e-05,fish-only
3072,9.765625e-07,fish-only
24576,1.220703125e-07,fish-only
48,0.0031875,fish-only
96,0.004875,fish-only
192,0.001375,fish-only
384,0.000140625,fish-only
768,5.859375e-05,fish-only
1536,9.765625e-06,fish-only
3072,2.9296875e-06,fish-only
6144,4.8828125e-07,fish-only
48,0.001125,fish-only
96,0.00015625,fish-only
192,7.8125e-05,fish-only
48,0.004,fish-only
96,0.002109375,fish-only
192,0.0011796875,fish-only
384,0.00041796875,fish-only
768,0.000171875,fish-only
1536,4.8828125e-06,fish-only
3072,4.39453125e-06,fish-only
48,0.0036875,fish-only
96,0.002171875,fish-only
192,0.000625,fish-only
384,8.984375e-05,fish-only
768,9.1796875e-05,fish-only
1536,1.66015625e-05,fish-only
3072,4.8828125e-07,fish-only
48,0.0324375,fish-only
96,0.0149140625,fish-only
192,0.00258984375,fish-only
384,0.003076171875,fish-only
768,0.0001337890625,fish-only
1536,1.171875e-05,fish-only
3072,1.07421875e-05,fish-only
6144,1.220703125e-07,fish-only
12288,2.44140625e-07,fish-only
24576,3.0517578125e-08,fish-only
48,0.00296875,fish-only
96,0.002203125,fish-only
192,0.0008125,fish-only
384,5.46875e-05,fish-only
768,1.953125e-06,fish-only
48,0.0011875,fish-only
96,0.00171875,fish-only
192,0.000109375,fish-only
384,4.6875e-05,fish-only
768,3.90625e-06,fish-only
12288,2.44140625e-07,fish-only
24576,2.44140625e-07,fish-only
786432,3.814697265625e-09,fish-only
48,0.11725,fish-only
96,0.198828125,fish-only
192,0.0339765625,fish-only
384,0.006,fish-only
768,0.000208984375,fish-only
1536,1.3671875e-05,fish-only
3072,4.8828125e-07,fish-only
24576,6.103515625e-08,fish-only
48,0.004875,fish-only
96,0.002703125,fish-only
192,0.0011484375,fish-only
384,0.00020703125,fish-only
768,2.1484375e-05,fish-only
1536,9.765625e-07,fish-only
6144,2.44140625e-07,fish-only
24576,6.103515625e-08,fish-only
48,0.0014375,fish-only
96,0.00040625,fish-only
192,7.8125e-05,fish-only
384,0.000140625,fish-only
768,0.000248046875,fish-only
1536,6.93359375e-05,fish-only
3072,3.90625e-06,fish-only
48,0.00140625,fish-only
96,0.000265625,fish-only
192,0.0001015625,fish-only
384,3.90625e-06,fish-only
48,0.001625,fish-only
96,0.00090625,fish-only
192,0.0001328125,fish-only
384,1.953125e-05,fish-only
48,0.002,fish-only
96,0.000421875,fish-only
192,9.375e-05,fish-only
384,3.90625e-06,fish-only
768,1.953125e-06,fish-only
48,0.00215625,fish-only
96,0.000484375,fish-only
192,0.0001328125,fish-only
384,1.953125e-05,fish-only
768,1.953125e-06,fish-only
48,0.00440625,fish-only
96,0.0019375,fish-only
192,0.00040625,fish-only
384,0.0002265625,fish-only
768,7.03125e-05,fish-only
1536,1.5625e-05,fish-only
3072,9.765625e-07,fish-only
6144,7.32421875e-07,fish-only
48,0.00209375,fish-only
96,0.000671875,fish-only
192,0.0002578125,fish-only
384,4.6875e-05,fish-only
768,1.171875e-05,fish-only
1536,2.9296875e-06,fish-only
3072,4.8828125e-06,fish-only
48,0.0014375,fish-only
96,0.00025,fish-only
192,0.0001953125,fish-only
384,2.734375e-05,fish-only
768,3.90625e-06,fish-only
48,0.003875,fish-only
96,0.000640625,fish-only
192,0.0004453125,fish-only
384,9.765625e-05,fish-only
768,1.3671875e-05,fish-only
1536,9.765625e-07,fish-only
6144,2.44140625e-07,fish-only
48,0.00234375,fish-only
96,0.000890625,fish-only
192,0.0001953125,fish-only
384,1.5625e-05,fish-only
768,1.953125e-06,fish-only
48,0.00090625,fish-only
96,0.0001875,fish-only
192,0.0001015625,fish-only
384,1.5625e-05,fish-only
48,0.0023125,fish-only
96,0.000125,fish-only
192,0.000125,fish-only
384,1.953125e-05,fish-only
48,0.00103125,fish-only
96,0.000234375,fish-only
192,0.000125,fish-only
384,7.8125e-06,fish-only
48,0.004,fish-only
96,0.00040625,fish-only
192,0.0001796875,fish-only
384,3.515625e-05,fish-only
768,3.90625e-06,fish-only
48,0.00296875,fish-only
96,0.00103125,fish-only
192,0.0007890625,fish-only
384,0.00011328125,fish-only
768,2.734375e-05,fish-only
1536,9.765625e-07,fish-only
3072,4.8828125e-07,fish-only
48,0.00459375,fish-only
96,0.001765625,fish-only
192,0.0003359375,fish-only
384,9.375e-05,fish-only
768,2.5390625e-05,fish-only
48,0.0011875,fish-only
96,0.00015625,fish-only
48,0.001375,fish-only
96,6.25e-05,fish-only
192,4.6875e-05,fish-only
48,0.0024375,fish-only
96,0.00078125,fish-only
192,0.00025,fish-only
384,0.00011328125,fish-only
768,6.25e-05,fish-only
1536,5.859375e-06,fish-only
3072,1.953125e-06,fish-only
48,0.0034375,fish-only
96,0.00065625,fish-only
192,0.0004375,fish-only
384,0.00010546875,fish-only
768,3.7109375e-05,fish-only
48,0.0015625,fish-only
96,0.00021875,fish-only
192,4.6875e-05,fish-only
48,0.001875,fish-only
96,0.00075,fish-only
192,0.00021875,fish-only
384,4.6875e-05,fish-only
768,3.125e-05,fish-only
48,0.00121875,fish-only
96,0.000546875,fish-only
192,0.0001328125,fish-only
384,1.171875e-05,fish-only
6144,2.44140625e-07,fish-only
48,0.00171875,fish-only
96,0.000296875,fish-only
192,0.000109375,fish-only
384,7.8125e-06,fish-only
768,1.953125e-06,fish-only
1536,9.765625e-07,fish-only
48,0.0001875,fish-only
96,0.00021875,fish-only
192,0.000484375,fish-only
384,0.00018359375,fish-only
768,9.765625e-06,fish-only
48,0.0008125,fish-only
96,0.0015,fish-only
192,0.00084375,fish-only
384,0.000234375,fish-only
768,7.8125e-06,fish-only
48,0.000375,fish-only
96,0.000546875,fish-only
192,0.0008125,fish-only
384,0.000171875,fish-only
48,0.00028125,fish-only
384,3.90625e-06,fish-only
48,0.00071875,fish-only
96,0.000109375,fish-only
192,7.8125e-06,fish-only
384,1.953125e-05,fish-only
48,0.00390625,fish-only
96,0.000890625,fish-only
192,0.0001328125,fish-only
384,1.953125e-05,fish-only
768,1.953125e-06,fish-only
48,0.0026875,fish-only
96,0.000484375,fish-only
192,0.000140625,fish-only
384,1.953125e-05,fish-only
48,0.0044375,fish-only
96,0.000546875,fish-only
192,0.000234375,fish-only
384,2.734375e-05,fish-only
768,3.90625e-06,fish-only
48,0.0029375,fish-only
96,0.000625,fish-only
192,0.0002421875,fish-only
384,3.515625e-05,fish-only
768,9.765625e-06,fish-only
48,0.00475,fish-only
96,0.000765625,fish-only
192,0.0003828125,fish-only
384,7.03125e-05,fish-only
768,2.9296875e-05,fish-only
1536,3.90625e-06,fish-only
48,0.0024375,fish-only
96,0.001453125,fish-only
192,0.0001640625,fish-only
384,1.171875e-05,fish-only
48,0.011125,fish-only
96,0.0076875,fish-only
192,0.0004375,fish-only
384,4.296875e-05,fish-only
48,0.00528125,fish-only
96,0.00053125,fish-only
192,0.000109375,fish-only
384,7.8125e-06,fish-only
48,0.00978125,fish-only
96,0.000578125,fish-only
192,1.5625e-05,fish-only
384,3.90625e-06,fish-only
48,0.01609375,fish-only
96,0.000546875,fish-only
192,7.8125e-05,fish-only
384,1.171875e-05,fish-only
1536,1.953125e-06,fish-only
48,0.006875,fish-only
96,0.000859375,fish-only
192,8.59375e-05,fish-only
384,3.90625e-06,fish-only
48,0.00721875,fish-only
96,0.00534375,fish-only
192,0.0004140625,fish-only
384,1.171875e-05,fish-only
768,1.953125e-06,fish-only
48,0.00378125,fish-only
96,0.001203125,fish-only
192,0.0004453125,fish-only
384,1.171875e-05,fish-only
48,0.037875,fish-only
96,0.001390625,fish-only
192,0.0001640625,fish-only
384,2.34375e-05,fish-only
1536,3.90625e-06,fish-only
48,0.0231875,fish-only
96,0.0256875,fish-only
