ecoregion,bin_mid,norm_density,fit,ecoregion_trim,site_id
Western Mediterranean,48,0.00321875,0.00425830475663978,Western Mediterr...,1798
Western Mediterranean,48,0.00921875,0.00971155116894205,Western Mediterr...,1799
Western Mediterranean,48,0.01615625,0.00925275267112968,Western Mediterr...,1800
Western Mediterranean,48,0.0056875,0.00645641719115031,Western Mediterr...,1801
Western Mediterranean,48,0.00415625,0.00283624278148174,Western Mediterr...,1802
Alboran Sea,48,0.03915625,0.026145230368826,Alboran Sea,1803
Alboran Sea,48,0.01590625,0.0109119320897457,Alboran Sea,1804
Alboran Sea,48,0.025125,0.0139963434670511,Alboran Sea,1805
Alboran Sea,48,0.03128125,0.0220533638996414,Alboran Sea,1806
Alboran Sea,48,0.0381875,0.0234192966809289,Alboran Sea,1807
Alboran Sea,48,0.027875,0.0192321347145471,Alboran Sea,1808
Alboran Sea,48,0.07109375,0.0489830220192212,Alboran Sea,1809
Alboran Sea,48,0.03203125,0.0221291920245893,Alboran Sea,1810
Alboran Sea,48,0.069125,0.026529555787589,Alboran Sea,1811
Marquesas,48,0.00775,0.0229572462100722,Marquesas,1812
Marquesas,48,0.00128125,0.0171110569477231,Marquesas,1813
Marquesas,48,0.0846875,0.076342737651546,Marquesas,1814
Marquesas,48,0.0720625,0.0909816548845195,Marquesas,1815
Marquesas,48,0.02075,0.0425479503219715,Marquesas,1816
Marquesas,48,0.0078125,0.0153573706409978,Marquesas,1817
Marquesas,48,0.00653125,0.0193445500747292,Marquesas,1818
Bassian,48,0.00515625,0.0136155972245728,Bassian,1819
Bassian,48,0.023109375,0.0205339971561009,Bassian,1820
Bassian,48,0.01540625,0.0161909246270521,Bassian,1821
Houtman,48,0.00266666666666667,0.00396832113691221,Houtman,1822
Houtman,48,0.00234375,0.00459803472608031,Houtman,1823
Houtman,48,0.003703125,0.00539728661720621,Houtman,1824
Bight of Sofala/Swamp Coast,48,0.003,0.0023016865086331,Bight of Sofala/...,1825
Bight of Sofala/Swamp Coast,48,0.000875,0.00281097467150709,Bight of Sofala/...,1826
Bight of Sofala/Swamp Coast,48,0.0064375,0.00561332711794017,Bight of Sofala/...,1827
Panama Bight,48,0.0046875,0.0120624753821248,Panama Bight,1828
Panama Bight,48,0.0053125,0.0125184260959473,Panama Bight,1829
Panama Bight,48,0.0086875,0.0281892835608815,Panama Bight,1830
Great Australian Bight,48,0.00275,0.00904939946201844,Great Australian...,1831
Great Australian Bight,48,0.001546875,0.00635082750224592,Great Australian...,1832
Great Australian Bight,48,0.002390625,0.00751823777966857,Great Australian...,1833
Great Australian Bight,48,0.0048125,0.0114992876814829,Great Australian...,1834
Great Australian Bight,48,0.003375,0.00802987281171011,Great Australian...,1835
Great Australian Bight,48,0.001546875,0.00467915810704043,Great Australian...,1836
Great Australian Bight,48,0.002109375,0.00804444102716053,Great Australian...,1837
Great Australian Bight,48,0.001734375,0.00660852033889054,Great Australian...,1838
Great Australian Bight,48,0.002828125,0.00974293730412015,Great Australian...,1839
Great Australian Bight,48,0.003578125,0.0120798132418667,Great Australian...,1840
Alboran Sea,48,0.0039375,0.00569705305048499,Alboran Sea,1841
Alboran Sea,48,0.00065625,0.0031399885630316,Alboran Sea,1842
Western Mediterranean,48,0.001625,0.00150313765384921,Western Mediterr...,1843
Western Mediterranean,48,0.05409375,0.0200127904009057,Western Mediterr...,1844
Western Mediterranean,48,0.01715625,0.0104589598563179,Western Mediterr...,1845
Western Mediterranean,48,0.0925625,0.0239606280716862,Western Mediterr...,1846
Western Mediterranean,48,0.11990625,0.0145573337951483,Western Mediterr...,1847
Alboran Sea,48,0.0383125,0.0304056510067293,Alboran Sea,1848
Alboran Sea,48,0.01409375,0.0151007528961639,Alboran Sea,1849
Bassian,48,0.0005625,0.00151279654074026,Bassian,1850
Lord Howe and Norfolk Islands,48,0.0315625,0.0297219679826487,Lord Howe and No...,1851
Lord Howe and Norfolk Islands,48,0.004,0.00712536978302408,Lord Howe and No...,1852
Lord Howe and Norfolk Islands,48,0.0020625,0.00611862465902324,Lord Howe and No...,1853
Lord Howe and Norfolk Islands,48,0.00775,0.00813672353789395,Lord Howe and No...,1854
Lord Howe and Norfolk Islands,48,0.01559375,0.0187526876277194,Lord Howe and No...,1855
Lord Howe and Norfolk Islands,48,0.009265625,0.0137865764928408,Lord Howe and No...,1856
Lord Howe and Norfolk Islands,48,0.01875,0.0236478329783998,Lord Howe and No...,1857
Lord Howe and Norfolk Islands,48,0.0401875,0.0399062615957945,Lord Howe and No...,1858
Lord Howe and Norfolk Islands,48,0.0140208333333333,0.0160634861218191,Lord Howe and No...,1859
Lord Howe and Norfolk Islands,48,0.0576666666666667,0.0514612050834274,Lord Howe and No...,1860
Lord Howe and Norfolk Islands,48,0.029109375,0.0225349120581562,Lord Howe and No...,1861
Lord Howe and Norfolk Islands,48,0.0263625,0.0264615027993975,Lord Howe and No...,1862
Lord Howe and Norfolk Islands,48,0.005875,0.00968536668204788,Lord Howe and No...,1863
Chiapas-Nicaragua,48,0.01165625,0.0103998643686846,Chiapas-Nicaragua,1864
Chiapas-Nicaragua,48,0.005,0.00923961117964914,Chiapas-Nicaragua,1865
Chiapas-Nicaragua,48,0.00315625,0.00472623446470324,Chiapas-Nicaragua,1866
Chiapas-Nicaragua,48,0.00321875,0.00565468418493025,Chiapas-Nicaragua,1867
Chiapas-Nicaragua,48,0.00765625,0.0111484462570027,Chiapas-Nicaragua,1868
Chiapas-Nicaragua,48,0.00509375,0.0068288206827901,Chiapas-Nicaragua,1869
Chiapas-Nicaragua,48,0.0134791666666667,0.0151571170197527,Chiapas-Nicaragua,1870
Chiapas-Nicaragua,48,0.02259375,0.0291310846761163,Chiapas-Nicaragua,1871
Chiapas-Nicaragua,48,0.0080625,0.0113206051572254,Chiapas-Nicaragua,1872
Chiapas-Nicaragua,48,0.014375,0.0170151649610995,Chiapas-Nicaragua,1873
Chiapas-Nicaragua,48,0.0136875,0.0151659215432081,Chiapas-Nicaragua,1874
Chiapas-Nicaragua,48,0.0036875,0.00926779184973146,Chiapas-Nicaragua,1875
Chiapas-Nicaragua,48,0.017875,0.0101365776599647,Chiapas-Nicaragua,1876
Chiapas-Nicaragua,48,0.0134375,0.0121758485720201,Chiapas-Nicaragua,1877
Chiapas-Nicaragua,48,0.00446875,0.00668602936727433,Chiapas-Nicaragua,1878
Chiapas-Nicaragua,48,0.01015625,0.0108985242516541,Chiapas-Nicaragua,1879
Chiapas-Nicaragua,48,0.0136875,0.0140915133289783,Chiapas-Nicaragua,1880
Chiapas-Nicaragua,48,0.0009375,0.00310689209120695,Chiapas-Nicaragua,1881
Chiapas-Nicaragua,48,0.0040625,0.00732052852580702,Chiapas-Nicaragua,1882
Chiapas-Nicaragua,48,0.006,0.00616011504226234,Chiapas-Nicaragua,1883
Chiapas-Nicaragua,48,0.0075,0.00565884065697743,Chiapas-Nicaragua,1884
Chiapas-Nicaragua,48,0.011875,0.0101462574018261,Chiapas-Nicaragua,1885
Chiapas-Nicaragua,48,0.002,0.00234139468806575,Chiapas-Nicaragua,1886
Chiapas-Nicaragua,48,0.003625,0.00447953680367502,Chiapas-Nicaragua,1887
Chiapas-Nicaragua,48,0.01128125,0.0123154334841251,Chiapas-Nicaragua,1888
Chiapas-Nicaragua,48,0.008,0.00968530173460596,Chiapas-Nicaragua,1889
Chiapas-Nicaragua,48,0.000625,0.000900257422869755,Chiapas-Nicaragua,1890
Chiapas-Nicaragua,48,0.00125,0.00166949347520848,Chiapas-Nicaragua,1891
Chiapas-Nicaragua,48,0.0185,0.00711847777853501,Chiapas-Nicaragua,1892
Chiapas-Nicaragua,48,0.008125,0.00385185873071136,Chiapas-Nicaragua,1893
Chiapas-Nicaragua,48,0.0055,0.00933310938851027,Chiapas-Nicaragua,1894
Chiapas-Nicaragua,48,0.01178125,0.0135258549801814,Chiapas-Nicaragua,1895
Chiapas-Nicaragua,48,0.0169375,0.0138317883220646,Chiapas-Nicaragua,1896
Chiapas-Nicaragua,48,0.0066875,0.00944732374511158,Chiapas-Nicaragua,1897
Bassian,48,0.004484375,0.00430119142940158,Bassian,1898
Bassian,48,0.006984375,0.00624875472117707,Bassian,1899
Bassian,48,0.003421875,0.00410417094566659,Bassian,1900
Tonga Islands,48,0.006375,0.00900984260157531,Tonga Islands,1901
Tonga Islands,48,0.0080625,0.00933652941263243,Tonga Islands,1902
Tonga Islands,48,0.01165625,0.0117415813197498,Tonga Islands,1903
Tonga Islands,48,0.0073125,0.00840466398034054,Tonga Islands,1904
Tonga Islands,48,0.00878125,0.0117955746916229,Tonga Islands,1905
Tonga Islands,48,0.01225,0.00787277475225823,Tonga Islands,1906
Tonga Islands,48,0.0104375,0.0078708021709639,Tonga Islands,1907
Cape Howe,48,0.0166875,0.0248768735687767,Cape Howe,1908
Cape Howe,48,0.0219296875,0.0282945706387825,Cape Howe,1909
Cape Howe,48,0.03171875,0.0265616146840915,Cape Howe,1910
Exmouth to Broome,48,0.0051875,0.00551419413588055,Exmouth to Broome,1911
Exmouth to Broome,48,0.011625,0.011037128928602,Exmouth to Broome,1912
Exmouth to Broome,48,0.00275,0.00365351854045372,Exmouth to Broome,1913
Exmouth to Broome,48,0.004640625,0.00644103281816306,Exmouth to Broome,1914
Exmouth to Broome,48,0.00736979166666667,0.00701285424003396,Exmouth to Broome,1915
Exmouth to Broome,48,0.00607291666666667,0.00996557618307924,Exmouth to Broome,1916
Exmouth to Broome,48,0.00339583333333333,0.00673314048529427,Exmouth to Broome,1917
Ningaloo,48,0.00955208333333333,0.01047454136152,Ningaloo,1918
Ningaloo,48,0.00503125,0.00939515370500197,Ningaloo,1919
Ningaloo,48,0.0283385416666667,0.0343906662620985,Ningaloo,1920
Ningaloo,48,0.00594791666666667,0.00664764495679972,Ningaloo,1921
Ningaloo,48,0.0147276785714286,0.0122004510199371,Ningaloo,1922
Ningaloo,48,0.00586160714285714,0.00937783998349355,Ningaloo,1923
Ningaloo,48,0.00901442307692308,0.0193921385760212,Ningaloo,1924
Ningaloo,48,0.00378125,0.00506717543014109,Ningaloo,1925
Ningaloo,48,0.0199166666666667,0.0240665304210501,Ningaloo,1926
Ningaloo,48,0.0095625,0.0128209703907876,Ningaloo,1927
Ningaloo,48,0.0043375,0.0110515083978329,Ningaloo,1928
Ningaloo,48,0.017875,0.0184614244730392,Ningaloo,1929
Ningaloo,48,0.00405357142857143,0.00726736092490442,Ningaloo,1930
Ningaloo,48,0.010359375,0.0153354923603696,Ningaloo,1931
Ningaloo,48,0.015125,0.014853335608545,Ningaloo,1932
Exmouth to Broome,48,0.00784375,0.0169987803042153,Exmouth to Broome,1933
Exmouth to Broome,48,0.00471875,0.0155291366261952,Exmouth to Broome,1934
Ningaloo,48,0.0088125,0.00837799691303119,Ningaloo,1935
Ningaloo,48,0.00727272727272727,0.0226837227648124,Ningaloo,1936
Ningaloo,48,0.0137556818181818,0.0158070986680548,Ningaloo,1937
Ningaloo,48,0.00341477272727273,0.00955412391704544,Ningaloo,1938
Ningaloo,48,0.0053125,0.00788023356207241,Ningaloo,1939
Ningaloo,48,0.0020625,0.00640474914384609,Ningaloo,1940
Ningaloo,48,0.01109375,0.0122419828468684,Ningaloo,1941
Ningaloo,48,0.0083984375,0.0149069596988477,Ningaloo,1942
Ningaloo,48,0.12678125,0.0194682929779467,Ningaloo,1943
Ningaloo,48,0.218071428571429,0.0192828827396453,Ningaloo,1944
Ningaloo,48,0.0636527777777778,0.0180358440755954,Ningaloo,1945
Ningaloo,48,0.0034375,0.00756801693962636,Ningaloo,1946
Ningaloo,48,0.0054609375,0.00809680095691603,Ningaloo,1947
Ningaloo,48,0.004328125,0.00735577746231414,Ningaloo,1948
Ningaloo,48,0.0127875,0.0108688298140951,Ningaloo,1949
Ningaloo,48,0.0272708333333333,0.0208944706631353,Ningaloo,1950
Ningaloo,48,0.00954375,0.0135533655443236,Ningaloo,1951
Ningaloo,48,0.007875,0.0166700337483955,Ningaloo,1952
Ningaloo,48,0.00722321428571429,0.00819527525613394,Ningaloo,1953
Ningaloo,48,0.00771875,0.0121196025072772,Ningaloo,1954
Torres Strait Northern Great Barrier Reef,48,0.003625,0.00808188671122384,Torres Strait No...,1955
Torres Strait Northern Great Barrier Reef,48,0.00265625,0.00440576080544032,Torres Strait No...,1956
Torres Strait Northern Great Barrier Reef,48,0.004015625,0.00850515683926388,Torres Strait No...,1957
Torres Strait Northern Great Barrier Reef,48,0.001875,0.00583475152711733,Torres Strait No...,1958
Torres Strait Northern Great Barrier Reef,48,0.032375,0.00907369143736175,Torres Strait No...,1959
Torres Strait Northern Great Barrier Reef,48,0.0040625,0.00525818597484799,Torres Strait No...,1960
Torres Strait Northern Great Barrier Reef,48,0.0024375,0.00417044471299742,Torres Strait No...,1961
South Australian Gulfs,48,0.007328125,0.0070216978973492,South Australian...,1962
South Australian Gulfs,48,0.00946875,0.00853677972543749,South Australian...,1963
South Australian Gulfs,48,0.024140625,0.0166992486104678,South Australian...,1964
South Australian Gulfs,48,0.01371875,0.00942551018129917,South Australian...,1965
South Australian Gulfs,48,0.014359375,0.011232193216559,South Australian...,1966
South Australian Gulfs,48,0.02159375,0.0139499789205224,South Australian...,1967
Cape Howe,48,0.048609375,0.0498647788450603,Cape Howe,1968
Cape Howe,48,0.0297395833333333,0.0279277756922591,Cape Howe,1969
Cape Howe,48,0.0673125,0.0495177093965144,Cape Howe,1970
Cape Howe,48,0.030921875,0.0268092311225665,Cape Howe,1971
Manning-Hawkesbury,48,0.0316201923076923,0.0365737347137256,Manning-Hawkesbury,1972
Manning-Hawkesbury,48,0.0054375,0.0112268064146902,Manning-Hawkesbury,1973
Manning-Hawkesbury,48,0.0021875,0.011308040659886,Manning-Hawkesbury,1974
Manning-Hawkesbury,48,0.01675,0.0196933119651789,Manning-Hawkesbury,1975
Manning-Hawkesbury,48,0.009375,0.0236405357613865,Manning-Hawkesbury,1976
Manning-Hawkesbury,48,0.0010625,0.00784165790543729,Manning-Hawkesbury,1977
Cape Howe,48,0.0083125,0.0131739962486405,Cape Howe,1978
Cape Howe,48,0.044234375,0.0312146839460155,Cape Howe,1979
Manning-Hawkesbury,48,0.01865625,0.019129611281542,Manning-Hawkesbury,1980
Manning-Hawkesbury,48,0.01653125,0.0171686267370333,Manning-Hawkesbury,1981
Manning-Hawkesbury,48,0.0221666666666667,0.0347467728025687,Manning-Hawkesbury,1982
Manning-Hawkesbury,48,0.04575,0.0494815128722366,Manning-Hawkesbury,1983
Manning-Hawkesbury,48,0.0909375,0.0623589696314763,Manning-Hawkesbury,1984
Manning-Hawkesbury,48,0.007,0.0221727337691467,Manning-Hawkesbury,1985
Manning-Hawkesbury,48,0.183,0.0469246066297698,Manning-Hawkesbury,1986
Manning-Hawkesbury,48,0.0411875,0.044934957738197,Manning-Hawkesbury,1987
Manning-Hawkesbury,48,0.023625,0.0419873117911905,Manning-Hawkesbury,1988
Manning-Hawkesbury,48,0.0848125,0.104513724248379,Manning-Hawkesbury,1989
Cape Howe,48,0.01765625,0.0182028330148442,Cape Howe,1990
Manning-Hawkesbury,48,0.0715,0.0871272815719896,Manning-Hawkesbury,1991
Manning-Hawkesbury,48,0.09315625,0.172155231893788,Manning-Hawkesbury,1992
Manning-Hawkesbury,48,0.05434375,0.0602995529491333,Manning-Hawkesbury,1993
Manning-Hawkesbury,48,0.015125,0.0565822304678044,Manning-Hawkesbury,1994
Cape Howe,48,0.0170625,0.0269324958971785,Cape Howe,1995
Manning-Hawkesbury,48,0.04525,0.0420444695557393,Manning-Hawkesbury,1996
Cape Howe,48,0.0393333333333333,0.0341546573314712,Cape Howe,1997
Manning-Hawkesbury,48,0.0154375,0.0235036516255965,Manning-Hawkesbury,1998
Manning-Hawkesbury,48,0.21840625,0.0744681029391634,Manning-Hawkesbury,1999
Manning-Hawkesbury,48,0.00125,0.0104926049599273,Manning-Hawkesbury,2000
Cape Howe,48,0.0281875,0.0367992202441229,Cape Howe,2001
Manning-Hawkesbury,48,0.02,0.0226088925335957,Manning-Hawkesbury,2002
Manning-Hawkesbury,48,0.02775,0.0329567111863557,Manning-Hawkesbury,2003
Manning-Hawkesbury,48,0.146625,0.0415465801186399,Manning-Hawkesbury,2004
Manning-Hawkesbury,48,0.0228125,0.0247789204467234,Manning-Hawkesbury,2005
Manning-Hawkesbury,48,0.0095,0.0176456629533413,Manning-Hawkesbury,2006
Manning-Hawkesbury,48,0.0166875,0.0344424994876218,Manning-Hawkesbury,2007
Cape Howe,48,0.0339625,0.0434245118137371,Cape Howe,2008
Cape Howe,48,0.2759375,0.023765349843207,Cape Howe,2009
Cape Howe,48,0.0371875,0.0576091692780225,Cape Howe,2010
Cape Howe,48,0.03315625,0.0255993263460798,Cape Howe,2011
Cape Howe,48,0.0195,0.0141074982378385,Cape Howe,2012
Cape Howe,48,0.005640625,0.00953523406103472,Cape Howe,2013
Cape Howe,48,0.0122708333333333,0.0179188117927384,Cape Howe,2014
Cape Howe,48,0.02490625,0.0278269143778186,Cape Howe,2015
Cape Howe,48,0.03190625,0.037851737664587,Cape Howe,2016
Cape Howe,48,0.0357083333333333,0.0329738344878376,Cape Howe,2017
Cocos-Keeling/Christmas Island,48,0.0075625,0.00822613854232356,Cocos-Keeling/Ch...,2018
Bonaparte Coast,48,0.0006875,0.00124007632877389,Bonaparte Coast,2019
Arnhem Coast to Gulf of Carpenteria,48,0.018,0.0140097612260295,Arnhem Coast to ...,2020
Arnhem Coast to Gulf of Carpenteria,48,0.0065,0.00467734240723178,Arnhem Coast to ...,2021
Arnhem Coast to Gulf of Carpenteria,48,0.00658333333333333,0.0070183221446526,Arnhem Coast to ...,2022
Arnhem Coast to Gulf of Carpenteria,48,0.00439583333333333,0.00576390482814129,Arnhem Coast to ...,2023
Bonaparte Coast,48,0.0010625,0.00186921302179458,Bonaparte Coast,2024
Bonaparte Coast,48,0.00028125,0.00142768809978958,Bonaparte Coast,2025
Bonaparte Coast,48,0.00135416666666667,0.00195069064058872,Bonaparte Coast,2026
Bonaparte Coast,48,0.0015625,0.00149502216675321,Bonaparte Coast,2027
Bonaparte Coast,48,0.000125,0.000597783168240773,Bonaparte Coast,2028
Arnhem Coast to Gulf of Carpenteria,48,0.00810416666666667,0.00536841023998158,Arnhem Coast to ...,2029
Arnhem Coast to Gulf of Carpenteria,48,0.009875,0.00750096462073712,Arnhem Coast to ...,2030
Arnhem Coast to Gulf of Carpenteria,48,0.00759375,0.005533736917193,Arnhem Coast to ...,2031
Arnhem Coast to Gulf of Carpenteria,48,0.00775,0.00742894989480579,Arnhem Coast to ...,2032
Arnhem Coast to Gulf of Carpenteria,48,0.0003125,0.00300666397289965,Arnhem Coast to ...,2033
Arnhem Coast to Gulf of Carpenteria,48,0.0065,0.00783475758047207,Arnhem Coast to ...,2034
Arnhem Coast to Gulf of Carpenteria,48,0.01196875,0.00521951950326421,Arnhem Coast to ...,2035
Arnhem Coast to Gulf of Carpenteria,48,0.001625,0.00538111210845321,Arnhem Coast to ...,2036
Arnhem Coast to Gulf of Carpenteria,48,0.01134375,0.0126645262007089,Arnhem Coast to ...,2037
Arnhem Coast to Gulf of Carpenteria,48,0.007625,0.011362173590172,Arnhem Coast to ...,2038
